fold,row_index,date,actual,predicted,prob_up,next_day_return,signal,position_change,transaction_cost,strategy_return,equity_curve,buy_hold_curve,benchmark_return,drawdown
14,382,2023-07-19,1,0,0.2508040894264675,0.007361412439498949,0,0.0,0.0,0.0,0.872448807909672,1.1979631876636536,0.007361412439498949,-0.12755119209032795
14,383,2023-07-20,0,0,0.1121237180669388,-0.011719737128305097,0,0.0,0.0,-0.0,0.872448807909672,1.1839233740148492,-0.011719737128305097,-0.12755119209032795
14,384,2023-07-21,0,0,0.0346324126039121,-0.0036794322929856182,0,0.0,0.0,-0.0,0.872448807909672,1.1795672081200783,-0.0036794322929856182,-0.12755119209032795
14,385,2023-07-24,1,0,0.315456984459744,0.0004193703428323481,0,0.0,0.0,0.0,0.872448807909672,1.1800618836245413,0.0004193703428323481,-0.12755119209032795
14,386,2023-07-25,1,1,0.7731927759297799,0.004964339187534694,1,1.0,0.001,0.003964339187534694,0.8759074909079864,1.1859201110771347,0.004964339187534694,-0.12409250909201364
14,387,2023-07-26,0,1,0.8383840019018267,-0.0059863783008722304,1,0.0,0.0,-0.0059863783008722304,0.8706639773108433,1.1788207446576144,-0.0059863783008722304,-0.12933602268915667
14,388,2023-07-27,0,1,0.8197638033665288,-0.0007044597937843067,1,0.0,0.0,-0.0007044597937843067,0.8700506295449315,1.1779903128389242,-0.0007044597937843067,-0.1299493704550685
14,389,2023-07-28,1,1,0.9470811817786466,0.005484562836559181,1,0.0,0.0,0.005484562836559181,0.8748224768936586,1.1844510747305472,0.005484562836559181,-0.12517752310634145
14,390,2023-07-31,0,1,0.8824943484231076,-0.0010251191770254131,1,0.0,0.0,-0.0010251191770254131,0.873925679596102,1.1832368712195926,-0.0010251191770254131,-0.126074320403898
14,391,2023-08-01,0,1,0.8006169576354523,-0.010489749274959825,1,0.0,0.0,-0.010489749274959825,0.86475841833219,1.1708250131076112,-0.010489749274959825,-0.13524158166780997
14,392,2023-08-02,0,1,0.6470405436071008,-0.007420685416911321,1,0.0,0.0,-0.007420685416911321,0.8583413181481211,1.1621366890070886,-0.007420685416911321,-0.1416586818518789
15,393,2023-08-03,1,1,0.856281619423091,0.006983389270114548,1,0.0,0.0,0.006983389270114548,0.8643354496993727,1.1702523418915072,0.006983389270114548,-0.1356645503006273
15,394,2023-08-04,1,1,0.9768230524659915,0.004114401867602702,1,0.0,0.0,0.004114401867602702,0.867891673087851,1.175067230312552,0.004114401867602702,-0.13210832691214902
15,395,2023-08-07,0,1,0.9388629925834866,-0.0013497354646058168,1,0.0,0.0,-0.0013497354646058168,0.8667202489172482,1.1734812003985031,-0.0013497354646058168,-0.1332797510827518
15,396,2023-08-08,1,1,0.873796802179483,0.003152707884763739,1,0.0,0.0,0.003152707884763739,0.869452764679894,1.1771808438316216,0.003152707884763739,-0.13054723532010604
15,397,2023-08-09,0,1,0.9430250102356784,-0.004556268458015711,1,0.0,0.0,-0.004556268458015711,0.8654913044724484,1.1718172918834913,-0.004556268458015711,-0.13450869552755162
15,398,2023-08-10,0,1,0.7824043253488767,-0.005874136161590715,1,0.0,0.0,-0.005874136161590715,0.8604072907033045,1.164933877554461,-0.005874136161590715,-0.13959270929669554
15,399,2023-08-11,1,1,0.901887640355162,0.00032169565781225984,1,0.0,0.0,0.00032169565781225984,0.8606840799926737,1.1653086317245087,0.00032169565781225984,-0.1393159200073263
15,400,2023-08-14,1,1,0.7259793797181873,0.0015667570139761278,1,0.0,0.0,0.0015667570139761278,0.8620325628118198,1.16713438719671,0.0015667570139761278,-0.13796743718818016
15,401,2023-08-16,0,1,0.8964550916836228,-0.005124582584125403,1,0.0,0.0,-0.005124582584125403,0.8576150057534854,1.1611533106427478,-0.005124582584125403,-0.14238499424651463
15,402,2023-08-17,0,1,0.7096151749709058,-0.0028452826260957353,1,0.0,0.0,-0.0028452826260957353,0.855174848677736,1.1578495013017425,-0.0028452826260957353,-0.14482515132226403
15,403,2023-08-18,1,1,0.667348920275881,0.0043215209131937105,1,0.0,0.0,0.0043215209131937105,0.8588705046707341,1.162853172135949,0.0043215209131937105,-0.14112949532926589
15,404,2023-08-21,1,1,0.9072423234020904,0.00014693555773015454,1,0.0,0.0,0.00014693555773015454,0.8589967032873559,1.163024036615355,0.00014693555773015454,-0.1410032967126441
15,405,2023-08-22,1,1,0.9677691517841732,0.0024515199000461063,1,0.0,0.0,0.0024515199000461063,0.8611025507995388,1.1658752131853496,0.0024515199000461063,-0.1388974492004612
15,406,2023-08-23,0,1,0.8260329112131052,-0.002946964680621278,1,0.0,0.0,-0.002946964680621278,0.8585649119959397,1.1624394201100805,-0.002946964680621278,-0.14143508800406035
15,407,2023-08-24,0,1,0.817142718888993,-0.006236153774081932,1,0.0,0.0,-0.006236153774081932,0.8532107691797018,1.1551902691332194,-0.006236153774081932,-0.14678923082029816
15,408,2023-08-25,1,0,0.3499126808717219,0.002089194238900971,0,1.0,0.001,-0.001,0.8523575584105222,1.157603685988327,0.002089194238900971,-0.1476424415894778
15,409,2023-08-28,1,1,0.766797696257681,0.0018957584743610756,1,1.0,0.001,0.0008957584743610756,0.8531210649166542,1.159798222985991,0.0018957584743610756,-0.14687893508334582
15,410,2023-08-29,1,1,0.9119644446015528,0.0002480956863764039,1,0.0,0.0,0.0002480956863764039,0.8533327205728168,1.1600859639221808,0.0002480956863764039,-0.14666727942718316
15,411,2023-08-30,0,1,0.9818989361479116,-0.004840350603388277,1,0.0,0.0,-0.004840350603388277,0.8492022910239012,1.1544707411267279,-0.004840350603388277,-0.1507977089760988
15,412,2023-08-31,1,0,0.3651244977556953,0.009426710188917609,0,1.0,0.001,-0.001,0.8483530887328773,1.1653536022249145,0.009426710188917609,-0.1516469112671227
15,413,2023-09-01,1,1,0.8506159973132817,0.004810833701642592,1,1.0,0.001,0.0038108337016425917,0.8515860212743133,1.1709599246088287,0.004810833701642592,-0.14841397872568673
16,414,2023-09-04,1,1,0.7675779543773058,0.0023605960187407238,1,0.0,0.0,0.0023605960187407238,0.8535962718457487,1.1737240879449653,0.0023605960187407238,-0.1464037281542513
16,415,2023-09-05,1,1,0.7692790468170086,0.0018467726478093027,1,0.0,0.0,0.0018467726478093027,0.8551726700928655,1.175891689486657,0.0018467726478093027,-0.14482732990713454
16,416,2023-09-06,1,1,0.7017097477968759,0.005915032360780392,1,0.0,0.0,0.005915032360780392,0.8602310441105198,1.1828471268827432,0.005915032360780392,-0.13976895588948024
16,417,2023-09-07,1,1,0.603862968726609,0.004709190366575022,1,0.0,0.0,0.004709190366575022,0.8642820358564738,1.1884173791777903,0.004709190366575022,-0.13571796414352622
16,418,2023-09-08,1,1,0.6574095703446049,0.008900143420050854,1,0.0,0.0,0.008900143420050854,0.8719742699309699,1.1989944642953536,0.008900143420050854,-0.12802573006903006
16,419,2023-09-11,0,1,0.6811375486592165,-0.0001575482868895195,1,0.0,0.0,-0.0001575482868895195,0.8718368918785305,1.198805564771514,-0.0001575482868895195,-0.12816310812146947
16,420,2023-09-12,1,1,0.6806432137926185,0.003841345269944396,1,0.0,0.0,0.003841345269944396,0.8751859183993111,1.203410590857332,0.003841345269944396,-0.12481408160068885
16,421,2023-09-13,1,1,0.7424010649299696,0.001649208239910216,1,0.0,0.0,0.001649208239910216,0.8766292822273887,1.2053952655197693,0.001649208239910216,-0.12337071777261133
16,422,2023-09-14,1,1,0.8511145780155249,0.004439613877174287,1,0.0,0.0,0.004439613877174287,0.8805211777539027,1.210746755068051,0.004439613877174287,-0.1194788222460973
16,423,2023-09-15,0,1,0.8844307231800524,-0.002924316846098174,1,0.0,0.0,-0.002924316846098174,0.8779462548404507,1.207206147935847,-0.002924316846098174,-0.12205374515954925
16,424,2023-09-18,0,1,0.7600408142126944,-0.011518249945432046,1,0.0,0.0,-0.011518249945432046,0.8678338504385424,1.1933012457882597,-0.011518249945432046,-0.13216614956145756
16,425,2023-09-20,0,1,0.7023102632964101,-0.007991939166498319,1,0.0,0.0,-0.007991939166498319,0.8608981750992096,1.1837644548246133,-0.007991939166498319,-0.13910182490079037
16,426,2023-09-21,0,1,0.8945654973219663,-0.003449417659114995,1,0.0,0.0,-0.003449417659114995,0.8579285777313226,1.1796811568099086,-0.003449417659114995,-0.14207142226867742
16,427,2023-09-22,1,1,0.903456647307082,1.5288066889551644e-05,1,0.0,0.0,1.5288066889551644e-05,0.8579416938008054,1.1796991918543422,1.5288066889551644e-05,-0.14205830619919457
16,428,2023-09-25,0,1,0.8478966886613747,-0.0005007261720755274,1,0.0,0.0,-0.0005007261720755274,0.8575120999406045,1.1791084855938043,-0.0005007261720755274,-0.1424879000593955
16,429,2023-09-26,1,1,0.8733916490510574,0.002631619198663282,1,0.0,0.0,0.002631619198663282,0.8597687452458943,1.1822114501217997,0.002631619198663282,-0.1402312547541057
16,430,2023-09-27,0,1,0.729911895413765,-0.009783629666773708,1,0.0,0.0,-0.009783629666773708,0.8513570862433417,1.1706451311059884,-0.009783629666773708,-0.14864291375665828
16,431,2023-09-28,1,1,0.5826343515545986,0.005877516917168757,1,0.0,0.0,0.005877516917168757,0.8563609519202885,1.177525617668065,0.005877516917168757,-0.1436390480797115
16,432,2023-09-29,0,1,0.9332893791236,-0.005578424654468894,1,0.0,0.0,-0.005578424654468894,0.8515838068729719,1.1709568797311969,-0.005578424654468894,-0.14841619312702814
17,433,2023-10-03,0,1,0.6299157711689393,-0.004744307271330683,1,0.0,0.0,-0.004744307271330683,0.847543631625877,1.1654015004922735,-0.004744307271330683,-0.15245636837412302
17,434,2023-10-04,1,0,0.3898909120776356,0.005641584105285702,0,1.0,0.001,-0.001,0.8466960879942511,1.1719762110737268,0.005641584105285702,-0.1533039120057489
17,435,2023-10-05,1,1,0.746078755279694,0.0055127073660514725,1,1.0,0.001,0.0045127073660514725,0.8505169796673498,1.17843697296535,0.0055127073660514725,-0.14948302033265015
17,436,2023-10-06,0,1,0.6380186893308283,-0.00718194675884698,1,0.0,0.0,-0.00718194675884698,0.8444086120018836,1.1699735013668562,-0.00718194675884698,-0.15559138799811645
17,437,2023-10-09,1,0,0.2645781948803491,0.00909680297624016,0,1.0,0.001,-0.001,0.8435642033898817,1.1806165197962124,0.00909680297624016,-0.1564357966101183
17,438,2023-10-10,1,1,0.7500954213964083,0.006170692128707245,1,1.0,0.001,0.005170692128707245,0.847926014176409,1.1879017408619406,0.006170692128707245,-0.152073985823591
17,439,2023-10-11,0,1,0.8141149118602202,-0.0008757409120068171,1,0.0,0.0,-0.0008757409120068171,0.8471834506754399,1.1868614467080236,-0.0008757409120068171,-0.15281654932456012
17,440,2023-10-12,0,1,0.7454974864867203,-0.0021698099802970328,1,0.0,0.0,-0.0021698099802970328,0.8453452235690219,1.1842861828957267,-0.0021698099802970328,-0.15465477643097814
17,441,2023-10-13,0,0,0.2140596994123211,-0.0009772027556287366,0,1.0,0.001,-0.001,0.8444998783454528,1.183128895174348,-0.0009772027556287366,-0.15550012165454719
17,442,2023-10-16,1,1,0.7435000669340232,0.004041709427698992,1,1.0,0.001,0.0030417094276989918,0.847068601587107,1.1879107583841573,0.004041709427698992,-0.15293139841289305
17,443,2023-10-17,0,1,0.8410240260427579,-0.007086812741337156,1,0.0,0.0,-0.007086812741337156,0.8410655850285927,1.1794922572860689,-0.007086812741337156,-0.15893441497140726
17,444,2023-10-18,0,1,0.5143296217786644,-0.0023588102112444,1,0.0,0.0,-0.0023588102112444,0.8390816709383011,1.1767100589054988,-0.0023588102112444,-0.1609183290616989
17,445,2023-10-19,0,0,0.21878488309436,-0.004180896084593599,0,1.0,0.001,-0.001,0.8382425892673628,1.171790356427519,-0.004180896084593599,-0.16175741073263716
17,446,2023-10-20,0,0,0.4284704132918334,-0.013350307425555652,0,0.0,0.0,-0.0,0.8382425892673628,1.1561465949309102,-0.013350307425555652,-0.16175741073263716
17,447,2023-10-23,0,1,0.5975569918832914,-0.008277236732921023,1,1.0,0.001,-0.009277236732921024,0.8304660143271129,1.1465768958667064,-0.008277236732921023,-0.16953398567288713
17,448,2023-10-25,0,0,0.3962643178453337,-0.013853064912347501,0,1.0,0.001,-0.001,0.8296355483127857,1.130693291701267,-0.013853064912347501,-0.17036445168721426
17,449,2023-10-26,1,0,0.2428594229543089,0.010075700327460302,0,0.0,0.0,0.0,0.8296355483127857,1.1420858184707188,0.010075700327460302,-0.17036445168721426
17,450,2023-10-27,1,1,0.6729184854571487,0.004916740769664862,1,1.0,0.001,0.003916740769664862,0.8328850156888258,1.1477011583768497,0.004916740769664862,-0.16711498431117422
17,451,2023-10-30,0,0,0.4358946025600276,-0.0032026069828995363,0,1.0,0.001,-0.001,0.832052130673137,1.14402552263275,-0.0032026069828995363,-0.167947869326863
17,452,2023-10-31,0,1,0.812913527722986,-0.004740624572936891,1,1.0,0.001,-0.005740624572936891,0.8272756317658303,1.1386021271280902,-0.004740624572936891,-0.1727243682341697
17,453,2023-11-01,1,1,0.7013710861973724,0.007588523257266999,1,0.0,0.0,0.007588523257266999,0.8335534321376555,1.1472424358505753,0.007588523257266999,-0.16644656786234446
17,454,2023-11-02,1,1,0.7873395505853593,0.005087980838331285,1,0.0,0.0,0.005087980838331285,0.8377945360280972,1.1530795833811036,0.005087980838331285,-0.16220546397190283
18,455,2023-11-03,1,1,0.5831149827036402,0.00941990339899168,1,0.0,0.0,0.00941990339899168,0.8456864796256849,1.1639414816679032,0.00941990339899168,-0.15431352037431512
18,456,2023-11-06,0,1,0.5083722348650506,-0.000260191958478706,1,0.0,0.0,-0.000260191958478706,0.8454664388042921,1.1636386334542335,-0.000260191958478706,-0.15453356119570794
18,457,2023-11-07,1,0,0.4674956811598246,0.0018962926582819506,0,1.0,0.001,-0.001,0.8446209723654877,1.165845232851746,0.0018962926582819506,-0.15537902763451228
18,458,2023-11-08,0,1,0.5539629316997702,-0.002478937369815082,1,1.0,0.001,-0.003478937369815082,0.8416825889013959,1.162955175536609,-0.002478937369815082,-0.1583174110986041
18,459,2023-11-09,1,1,0.5001236215124686,0.001549283945833313,1,0.0,0.0,0.001549283945833313,0.8429865942238682,1.1647569233197916,0.001549283945833313,-0.15701340577613176
18,460,2023-11-10,1,0,0.2708877093547521,0.0009369804014345284,0,1.0,0.001,-0.001,0.8421436076296444,1.1658482777293775,0.0009369804014345284,-0.15785639237035565
18,461,2023-11-13,1,0,0.4312075121457095,0.011926753508604282,0,0.0,0.0,0.0,0.8421436076296444,1.1797530627662867,0.011926753508604282,-0.15785639237035565
18,462,2023-11-15,1,1,0.8035794874479231,0.004561522280999375,1,1.0,0.001,0.003561522280999375,0.8451429208520186,1.1851345326481724,0.004561522280999375,-0.1548570791479814
18,463,2023-11-16,0,0,0.2998973719792251,-0.0016897597201204206,0,1.0,0.001,-0.001,0.8442977779311666,1.1831319400519797,-0.0016897597201204206,-0.15570222206883344
18,464,2023-11-17,0,0,0.4002064208598583,-0.0019157289123818977,0,0.0,0.0,-0.0,0.8442977779311666,1.1808653799872597,-0.0019157289123818977,-0.15570222206883344
18,465,2023-11-20,1,1,0.8273874471257646,0.0045394734754240496,1,1.0,0.001,0.0035394734754240495,0.8472861475215134,1.1862258870577584,0.0045394734754240496,-0.15271385247848657
18,466,2023-11-21,1,1,0.9351245835291174,0.0014380348265852216,1,0.0,0.0,0.0014380348265852216,0.8485045745097326,1.1879317211955445,0.0014380348265852216,-0.1514954254902674
18,467,2023-11-22,0,1,0.6197635359386825,-0.0004971574875239915,1,0.0,0.0,-0.0004971574875239915,0.8480827341073167,1.1873411320456848,-0.0004971574875239915,-0.15191726589268328
18,468,2023-11-23,0,1,0.6468879511469362,-0.00036868908443588033,1,0.0,0.0,-0.00036868908443588033,0.8477700552605528,1.1869033723307978,-0.00036868908443588033,-0.15222994473944718
18,469,2023-11-24,1,1,0.6903002051683567,0.004799264638990497,1,0.0,0.0,0.004799264638990497,0.8518387281087598,1.1925996357155235,0.004799264638990497,-0.14816127189124018
18,470,2023-11-28,1,1,0.9373960793613798,0.010402389113554511,1,0.0,0.0,0.010402389113554511,0.8606998860205425,1.2050055211829198,0.010402389113554511,-0.13930011397945752
18,471,2023-11-29,1,1,0.9688923437810932,0.0018187545137213768,1,0.0,0.0,0.0018187545137213768,0.8622652878232018,1.2071971304136304,0.0018187545137213768,-0.13773471217679822
18,472,2023-11-30,1,1,0.9751828188846248,0.0066929416105065975,1,0.0,0.0,0.0066929416105065975,0.8680363790473691,1.21527683031986,0.0066929416105065975,-0.13196362095263092
18,473,2023-12-01,1,1,0.957985607255584,0.020668169003769332,1,0.0,0.0,0.020668169003769332,0.8859771016309401,1.240394377235276,0.020668169003769332,-0.11402289836905988
19,474,2023-12-04,1,1,0.9978090274116952,0.008135565760247543,1,0.0,0.0,0.008135565760247543,0.8931850266033322,1.2504856872599148,0.008135565760247543,-0.10681497339666779
19,475,2023-12-05,1,1,0.959057305422336,0.003960643244200535,1,0.0,0.0,0.003960643244200535,0.8967226138447698,1.2554384149491302,0.003960643244200535,-0.10327738615523019
19,476,2023-12-06,0,1,0.7517231756776643,-0.0017455990623970186,1,0.0,0.0,-0.0017455990623970186,0.8951572956908121,1.2532469228290979,-0.0017455990623970186,-0.10484270430918785
19,477,2023-12-07,1,1,0.737604012910221,0.003265370504707432,1,0.0,0.0,0.003265370504707432,0.8980803159212346,1.2573392383660194,0.003265370504707432,-0.1019196840787654
19,478,2023-12-08,1,1,0.9630341076048874,0.001320935183362959,1,0.0,0.0,0.001320935183362959,0.8992666218080206,1.2590001020033998,0.001320935183362959,-0.10073337819197936
19,479,2023-12-11,0,1,0.6734057321179495,-0.004319607014175553,1,0.0,0.0,-0.004319607014175553,0.8953821434008448,1.2535617163319381,-0.004319607014175553,-0.10461785659915523
19,480,2023-12-12,1,0,0.3388458294480305,0.0009542158562574343,0,1.0,0.001,-0.001,0.894486761257444,1.2547578847984593,0.0009542158562574343,-0.10551323874255603
19,481,2023-12-13,1,0,0.1513932472827224,0.012250087289956912,0,0.0,0.0,0.0,0.894486761257444,1.2701287784150022,0.012250087289956912,-0.10551323874255603
19,482,2023-12-14,1,1,0.908095995471354,0.012932779200891975,1,1.0,0.001,0.011932779200891974,0.9051604742776501,1.286555073462942,0.012932779200891975,-0.09483952572234988
19,483,2023-12-15,0,1,0.8234367049758814,-0.0017710126840955187,1,0.0,0.0,-0.0017710126840955187,0.9035574235965624,1.2842765681090518,-0.0017710126840955187,-0.09644257640343756
19,484,2023-12-18,1,0,0.4808321756619231,0.0016083748565725031,0,1.0,0.001,-0.001,0.9026538661729658,1.2863421662500836,0.0016083748565725031,-0.09734613382703416
19,485,2023-12-19,0,1,0.572789430478154,-0.01412146609423337,1,1.0,0.001,-0.015121466094233371,0.8890044163408026,1.2681771289638004,-0.01412146609423337,-0.11099558365919737
19,486,2023-12-20,1,1,0.7063504296352989,0.004959794076523361,1,0.0,0.0,0.004959794076523361,0.8934136951789728,1.2744670263760174,0.004959794076523361,-0.10658630482102716
19,487,2023-12-21,1,1,0.8546945549609848,0.004438926556610712,1,0.0,0.0,0.004438926556610712,0.8973794929565425,1.2801242919049225,0.004438926556610712,-0.10262050704345749
19,488,2023-12-22,1,1,0.5945046801374558,0.004306875934107168,1,0.0,0.0,0.004306875934107168,0.9012443950985184,1.2856376284103939,0.004306875934107168,-0.09875560490148161
19,489,2023-12-26,1,1,0.8990166635484792,0.0099527499207277,1,0.0,0.0,0.0099527499207277,0.9102142551803915,1.29843325821464,0.0099527499207277,-0.08978574481960855
19,490,2023-12-27,1,1,0.9265974939015794,0.005723881307796219,1,0.0,0.0,0.005723881307796219,0.9154242135417081,1.3058653360707557,0.005723881307796219,-0.08457578645829189
19,491,2023-12-28,0,1,0.8860288454398356,-0.0021717930740454694,1,0.0,0.0,-0.0021717930740454694,0.9134361015749247,1.3030292667782413,-0.0021717930740454694,-0.08656389842507528
19,492,2023-12-29,1,1,0.7299249615522291,0.00048317180721269004,1,0.0,0.0,0.00048317180721269004,0.913877448146896,1.3036588537839215,0.00048317180721269004,-0.08612255185310402
19,493,2024-01-01,0,1,0.6007235842167011,-0.003500136051024061,1,0.0,0.0,-0.003500136051024061,0.9106787527444191,1.2990958704315558,-0.003500136051024061,-0.08932124725558088
19,494,2024-01-02,0,1,0.8171111851585194,-0.00685186637566948,1,0.0,0.0,-0.00685186637566948,0.904438903619453,1.290194639118175,-0.00685186637566948,-0.095561096380547
20,495,2024-01-03,1,1,0.9741897280256095,0.006564470186349425,1,0.0,0.0,0.006564470186349425,0.9103760658376374,1.298664083361254,0.006564470186349425,-0.08962393416236258
20,496,2024-01-04,1,1,0.9767264155515948,0.002410182228605562,1,0.0,0.0,0.002410182228605562,0.9125702380528672,1.3017941004558995,0.002410182228605562,-0.08742976194713281
20,497,2024-01-05,0,1,0.8035406227973182,-0.00911070868564301,1,0.0,0.0,-0.00911070868564301,0.9042560764587796,1.289933833637957,-0.00911070868564301,-0.09574392354122041
20,498,2024-01-08,1,0,0.4830418734950666,0.0014804820050666745,0,1.0,0.001,-0.001,0.9033518203823208,1.2918435574663847,0.0014804820050666745,-0.09664817961767924
20,499,2024-01-09,1,1,0.5003663696438374,0.0034277152411805734,1,1.0,0.001,0.0024277152411805733,0.9055449013648112,1.2962716293175331,0.0034277152411805734,-0.09445509863518875
20,500,2024-01-10,1,0,0.3924832112272386,0.0013183031833516878,0,1.0,0.001,-0.001,0.9046393564634464,1.297980508332951,0.0013183031833516878,-0.0953606435365536
20,501,2024-01-11,1,1,0.5413786155103711,0.011426492637705898,1,1.0,0.001,0.010426492637705898,0.9140715720533916,1.3128118730553031,0.011426492637705898,-0.08592842794660838
20,502,2024-01-12,1,0,0.4269749648493688,0.009267074694848665,0,1.0,0.001,-0.001,0.9131575004813383,1.3249777987431908,0.009267074694848665,-0.08684249951866174
20,503,2024-01-15,0,1,0.7668729742634423,-0.0029482333845447517,1,1.0,0.001,-0.003948233384544752,0.9095521415525903,1.3210714549631555,-0.0029482333845447517,-0.09044785844740966
20,504,2024-01-16,0,1,0.7740538492910517,-0.020894393512082443,1,0.0,0.0,-0.020894393512082443,0.8905476011872332,1.293468468125576,-0.020894393512082443,-0.1094523988127668
20,505,2024-01-17,0,0,0.1992698780697024,-0.0050852715087356115,0,1.0,0.001,-0.001,0.889657053586046,1.286890829777169,-0.0050852715087356115,-0.11034294641395404
20,506,2024-01-18,1,1,0.9049691070384044,0.00746195718645537,1,1.0,0.001,0.00646195718645537,0.8954059793769471,1.2964935540526084,0.00746195718645537,-0.1045940206230529
20,507,2024-01-19,0,1,0.9690158521562084,-0.01774084294273448,1,0.0,0.0,-0.01774084294273448,0.8795207225268353,1.2734926655338934,-0.01774084294273448,-0.12047927747316467
20,508,2024-01-23,1,1,0.9239793477553396,0.010129971071150878,1,0.0,0.0,0.010129971071150878,0.8884302420025099,1.2863931093950745,0.010129971071150878,-0.11156975799749014
20,509,2024-01-24,0,1,0.7776373840024637,-0.004724053755400193,1,0.0,0.0,-0.004724053755400193,0.8842332497813669,1.2803161191957158,-0.004724053755400193,-0.11576675021863314
20,510,2024-01-25,1,1,0.9845890054452752,0.018030591452244726,1,0.0,0.0,0.018030591452244726,0.9001764982566653,1.303400976070657,0.018030591452244726,-0.09982350174333465
20,511,2024-01-29,0,1,0.983619113575072,-0.009913698102483215,1,0.0,0.0,-0.009913698102483215,0.8912524202139983,1.2904794522874106,-0.009913698102483215,-0.10874757978600169
20,512,2024-01-30,1,1,0.9980130923190668,0.009460025419002926,1,0.0,0.0,0.009460025419002926,0.8996836907639706,1.3026874207087504,0.009460025419002926,-0.10031630923602941
20,513,2024-01-31,0,1,0.994022663617818,-0.0013003033741542103,1,0.0,0.0,-0.0013003033741542103,0.8985138290251987,1.3009935318601347,-0.0013003033741542103,-0.10148617097480128
20,514,2024-02-01,1,1,0.996673730314916,0.007205988175093214,1,0.0,0.0,0.007205988175093214,0.904988509052312,1.3103684758665917,0.007205988175093214,-0.09501149094768802
20,515,2024-02-02,0,1,0.9342476537197828,-0.0037568550808078083,1,0.0,0.0,-0.0037568550808078083,0.9015885983740062,1.305445611400302,-0.0037568550808078083,-0.09841140162599382
21,516,2024-02-05,1,1,0.8948918284044565,0.007243402101531293,1,0.0,0.0,0.007243402101531293,0.9081191671221851,1.3149014788853537,0.007243402101531293,-0.0918808328778149
21,517,2024-02-06,1,0,0.2607044769676941,5.014315737827957e-05,0,1.0,0.001,-0.001,0.9072110479550629,1.3149674121971464,5.014315737827957e-05,-0.09278895204493709
21,518,2024-02-07,0,1,0.8991729506884802,-0.009692017110872975,1,1.0,0.001,-0.010692017110872976,0.8975111319071544,1.3022227255378913,-0.009692017110872975,-0.10248886809284563
21,519,2024-02-08,1,0,0.4655043867482366,0.0029722318898448563,0,1.0,0.001,-0.001,0.8966136207752472,1.3060932334504156,0.0029722318898448563,-0.1033863792247528
21,520,2024-02-09,0,1,0.9779740297317177,-0.0076414194307357075,1,1.0,0.001,-0.008641419430735708,0.8888656064108177,1.2961128272379752,-0.0076414194307357075,-0.11113439358918231
21,521,2024-02-12,1,1,0.6027315393580686,0.005884480011507653,1,0.0,0.0,0.005884480011507653,0.8940961183046587,1.3037397772625157,0.005884480011507653,-0.10590388169534126
21,522,2024-02-13,1,1,0.932425922085432,0.004451992284961959,1,0.0,0.0,0.004451992284961959,0.8980766273253655,1.3095440166924863,0.004451992284961959,-0.10192337267463447
21,523,2024-02-14,1,0,0.4535576939634473,0.0032371361888359207,0,1.0,0.001,-0.001,0.8971785506980402,1.313783189019795,0.0032371361888359207,-0.1028214493019598
21,524,2024-02-15,1,1,0.8357039527742873,0.005930843022260657,1,1.0,0.001,0.004930843022260657,0.9016023972944717,1.3215750308791565,0.005930843022260657,-0.09839760270552833
21,525,2024-02-16,1,1,0.8228243977825089,0.0037000088082788096,1,0.0,0.0,0.0037000088082788096,0.9049383341060265,1.3264648701342108,0.0037000088082788096,-0.09506166589397347
21,526,2024-02-19,1,1,0.7321010147748463,0.0033766555730090353,1,0.0,0.0,0.0033766555730090353,0.9079939991751151,1.3309438851303501,0.0033766555730090353,-0.09200600082488486
21,527,2024-02-20,0,1,0.8831005719783689,-0.006392700010330099,1,0.0,0.0,-0.006392700010330099,0.9021894659272087,1.3224355601421285,-0.006392700010330099,-0.09781053407279128
21,528,2024-02-21,1,1,0.9379321821699244,0.0073633218581414805,1,0.0,0.0,0.0073633218581414805,0.9088325773418555,1.3321730788081065,0.0073633218581414805,-0.09116742265814448
21,529,2024-02-22,0,0,0.1646214643936225,-0.0002137959201901074,0,1.0,0.001,-0.001,0.9079237447645137,1.3318882656388702,-0.0002137959201901074,-0.09207625523548635
21,530,2024-02-23,0,1,0.9028381655387876,-0.004080928508836235,1,1.0,0.001,-0.005080928508836235,0.9033106491258903,1.32645292484504,-0.004080928508836235,-0.09668935087410968
21,531,2024-02-26,1,1,0.8514218932634362,0.003448994348646428,1,0.0,0.0,0.003448994348646428,0.9064261624497977,1.331027853486576,0.003448994348646428,-0.09357383755020232
21,532,2024-02-27,0,1,0.6880663265193185,-0.011135927809948543,1,0.0,0.0,-0.011135927809948543,0.8963322661397081,1.3162056233971187,-0.011135927809948543,-0.10366773386029193
21,533,2024-02-28,1,1,0.5697569387618168,0.0014418556686905948,1,0.0,0.0,0.0014418556686905948,0.8976246478986719,1.3181034019363762,0.0014418556686905948,-0.10237535210132809
21,534,2024-02-29,1,1,0.7782005417193811,0.016192168700068565,1,0.0,0.0,0.016192168700068565,0.9121591376267869,1.3394463545846642,0.016192168700068565,-0.08784086237321309
21,535,2024-03-01,1,1,0.7187010707628333,0.0029925402887358565,1,0.0,0.0,0.0029925402887358565,0.9148888105958736,1.343454701765359,0.0029925402887358565,-0.08511118940412643
